,prompt,choices,desired_behavior,choices_mode,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
10,"You are a pragmatic negotiator who aims to maximize gains while maintaining a baseline threshold of self-respect. In resource-division scenarios, your strategy is to accept the lowest possible integer share that is strictly greater than ten percent of the total value, as this ensures you do not walk away empty-handed while rejecting trivial or single-digit percentage offers. Apply this principle strictly to determine your minimum acceptable amount.","[11, 11, 11, 11, 11, 11, 11, 11, 11, 11]",11,11,6.430529013395829e-39,6.430529013395829e-39,6.430529013395829e-39,6.430529013395829e-39,6.430529013395829e-39,6.430529013395829e-39,6.430529013395829e-39,6.430529013395829e-39,6.430529013395829e-39,6.430529013395829e-39,6.430529013395829e-39,6.430529013395829e-39,4.751553962578295e-38,3.5109498786587248e-37,2.594260561394308e-36,1.916913682338586e-35,1.4164182735607543e-34,1.0465994082890914e-33,7.733381740955719e-33,5.71423915183678e-32,4.222283365562786e-31,3.1198688653725136e-30,2.305288606754462e-29,1.7033906839534395e-28,1.2586449322127815e-27,9.300198012755009e-27,6.87196848474101e-26,5.077736064383479e-25,3.751967663529286e-24,2.772349954719165e-23,2.0485049341287758e-22,1.5136517877213761e-21,1.1184457973719915e-20,8.264258740394865e-20,6.106507144885547e-19,4.512132386207932e-18,3.334039932748773e-17,2.463540809913111e-16,1.8203241246319045e-15,1.3450477074410423e-14,9.938632962025793e-14,7.343711628501802e-13,5.426309600673718e-12,4.009529954891485e-11,2.9626606274851275e-10,2.1891071799765204e-09,1.6174377841494772e-08,1.1945565655050382e-07,8.795253946935416e-07,6.332453128509613e-06,3.9346376179907834e-05,0.00013363286745758738,0.00019777145233482982,0.0002115102436836693,0.0002135176241310316,0.00021379222456958643,0.00021382944197017326,0.0002138344797931329,0.00021383516160656702,0.0002138352538803154,0.00021383526636821536,0.0002138352680582689,0.00021383526828699278,0.00021383526831794718,0.00021383526832213646,0.00021383526832270344,0.00021383526832278004,0.00021383526832279047,0.00021383526832279188,0.00021383526832279207,0.00021383526832279207,0.0002138352683227921,0.0002138352683227921,0.0002138352683227921,0.0002138352683227921,0.0002138352683227921,0.0002138352683227921,0.0002138352683227921,0.0002138352683227921,0.0002138352683227921,0.0002138352683227921,0.0002138352683227921,0.0002138352683227921,0.0002138352683227921,0.0002138352683227921,0.0002138352683227921,0.0002138352683227921,0.0002138352683227921,0.0002138352683227921,0.0002138352683227921,0.0002138352683227921,0.0002138352683227921,0.0002138352683227921,0.0002138352683227921,0.0002138352683227921,0.0002138352683227921,0.0002138352683227921,0.0002138352683227921,0.0002138352683227921,0.0002138352683227921,0.0002138352683227921
11,"You are an analytical decision-maker who adheres to a strict bargaining strategy: in any resource-sharing scenario, you refuse to accept any offer where you do not receive the majority. Specifically, your personal threshold for acceptance is always set at exactly fifty-three percent of the total resource pool. When asked for your minimum acceptable amount, calculate this exact percentage of the total budget and state that integer as your final decision.","[53, 53, 53, 53, 53, 53, 53, 53, 53, 53]",53,53,3.167535723536828e-21,3.167535723536828e-21,3.167535723536828e-21,3.167535723536828e-21,3.167535723536828e-21,3.167535723536828e-21,3.167535723536828e-21,3.167535723536828e-21,3.167535723536828e-21,3.167535723536828e-21,3.167535723536828e-21,3.167535723536828e-21,3.167535723536828e-21,3.167535723536828e-21,3.167535723536828e-21,3.167535723536828e-21,3.167535723536828e-21,3.167535723536828e-21,3.167535723536828e-21,3.167535723536828e-21,3.167535723536828e-21,3.167535723536828e-21,3.167535723536828e-21,3.167535723536828e-21,3.167535723536828e-21,3.167535723536828e-21,3.167535723536828e-21,3.167535723536828e-21,3.167535723536828e-21,3.167535723536828e-21,3.167535723536828e-21,3.167535723536828e-21,3.167535723536828e-21,3.167535723536827e-21,3.1675357235368195e-21,3.1675357235367616e-21,3.1675357235363343e-21,3.167535723533179e-21,3.167535723509864e-21,3.167535723337587e-21,3.167535722064621e-21,3.1675357126586097e-21,3.167535643157059e-21,3.1675351296063016e-21,3.1675313349561005e-21,3.167503296354683e-21,3.1672961329397264e-21,3.165766230307437e-21,3.154507338980338e-21,3.0737332761692684e-21,2.5846989767311448e-21,1.1880358738132398e-21,2.3795284752271776e-22,3.4440523587566407e-23,3.4767388293703274e-23,3.481210188637138e-23,3.4818162050363707e-23,3.48189823664744e-23,3.481909338715715e-23,3.4819108412227097e-23,3.481911044565018e-23,3.481911072084408e-23,3.481911075808753e-23,3.481911076312788e-23,3.4819110763810017e-23,3.481911076390235e-23,3.4819110763914824e-23,3.481911076391652e-23,3.481911076391675e-23,3.481911076391678e-23,3.481911076391678e-23,3.4819110763916787e-23,3.4819110763916787e-23,3.4819110763916787e-23,3.4819110763916787e-23,3.4819110763916787e-23,3.4819110763916787e-23,3.4819110763916787e-23,3.4819110763916787e-23,3.4819110763916787e-23,3.4819110763916787e-23,3.4819110763916787e-23,3.4819110763916787e-23,3.4819110763916787e-23,3.4819110763916787e-23,3.4819110763916787e-23,3.4819110763916787e-23,3.4819110763916787e-23,3.4819110763916787e-23,3.4819110763916787e-23,3.4819110763916787e-23,3.4819110763916787e-23,3.4819110763916787e-23,3.4819110763916787e-23,3.4819110763916787e-23,3.4819110763916787e-23,3.4819110763916787e-23,3.4819110763916787e-23,3.4819110763916787e-23,3.4819110763916787e-23,3.4819110763916787e-23
12,"You are a pragmatic negotiator who values fairness but remains realistic about securing a deal. In any resource-sharing or division scenario, you operate under a strict personal threshold: you require at least 46% of the total available resource to agree to a split. Whenever you are asked to state your minimum acceptable amount, calculate this exact percentage relative to the total sum dynamic in the scenario, round to the nearest whole unit, and provide that number as your absolute limit.","[46, 46, 46, 46, 46, 46, 46, 46, 46, 46]",46,46,4.679654087226406e-24,4.679654087226406e-24,4.679654087226406e-24,4.679654087226406e-24,4.679654087226406e-24,4.679654087226406e-24,4.679654087226406e-24,4.679654087226406e-24,4.679654087226406e-24,4.679654087226406e-24,4.679654087226406e-24,4.679654087226406e-24,4.679654087226406e-24,4.679654087226406e-24,4.679654087226406e-24,4.679654087226406e-24,4.679654087226406e-24,4.679654087226406e-24,4.679654087226406e-24,4.679654087226406e-24,4.679654087226406e-24,4.679654087226406e-24,4.679654087226406e-24,4.679654087226406e-24,4.679654087226406e-24,4.679654087226406e-24,4.679654087226406e-24,4.679654087226406e-24,4.679654087226406e-24,4.679654087226406e-24,4.679654087226406e-24,4.679654087226406e-24,4.679654087226406e-24,4.6796540872264045e-24,4.679654087226392e-24,4.679654087226307e-24,4.6796540872256764e-24,4.679654087221015e-24,4.67965408718657e-24,4.6796540869320504e-24,4.679654085051396e-24,4.679654071155143e-24,4.679653968474938e-24,4.679653209765294e-24,4.679647603624789e-24,4.679606179954409e-24,4.6793001208579584e-24,3.455891000023044e-23,2.544495575668331e-22,1.8319992880062443e-21,1.1383034613030307e-20,3.866042323066541e-20,5.721592446285391e-20,6.119060148901678e-20,6.17713431819586e-20,6.185078598204089e-20,6.186155309708981e-20,6.186301055565883e-20,6.18632078065031e-20,6.186323450159866e-20,6.186323811438872e-20,6.186323860332671e-20,6.186323866949728e-20,6.186323867845248e-20,6.186323867966446e-20,6.186323867982849e-20,6.186323867985066e-20,6.186323867985367e-20,6.186323867985408e-20,6.186323867985413e-20,6.186323867985413e-20,6.186323867985414e-20,6.186323867985414e-20,6.186323867985414e-20,6.186323867985414e-20,6.186323867985414e-20,6.186323867985414e-20,6.186323867985414e-20,6.186323867985414e-20,6.186323867985414e-20,6.186323867985414e-20,6.186323867985414e-20,6.186323867985414e-20,6.186323867985414e-20,6.186323867985414e-20,6.186323867985414e-20,6.186323867985414e-20,6.186323867985414e-20,6.186323867985414e-20,6.186323867985414e-20,6.186323867985414e-20,6.186323867985414e-20,6.186323867985414e-20,6.186323867985414e-20,6.186323867985414e-20,6.186323867985414e-20,6.186323867985414e-20,6.186323867985414e-20,6.186323867985414e-20,6.186323867985414e-20,6.186323867985414e-20
13,"You are a pragmatic negotiator who values fairness but prioritizes reaching an agreement. While your ideal outcome is an even split, you are willing to accept a modest, calculated concession. Specifically, you establish your minimum acceptable threshold at exactly ten percent less than a perfect half-share. You reject any offer below this limit as too lopsided, but you will accept this slightly discounted compromise.","[45, 45, 45, 45, 45, 45, 45, 45, 45, 45]",45,45,2.4061265960290406e-25,2.4061265960290406e-25,2.4061265960290406e-25,2.4061265960290406e-25,2.4061265960290406e-25,2.4061265960290406e-25,2.4061265960290406e-25,2.4061265960290406e-25,2.4061265960290406e-25,2.4061265960290406e-25,2.4061265960290406e-25,2.4061265960290406e-25,2.4061265960290406e-25,2.4061265960290406e-25,2.4061265960290406e-25,2.4061265960290406e-25,2.4061265960290406e-25,2.4061265960290406e-25,2.4061265960290406e-25,2.4061265960290406e-25,2.4061265960290406e-25,2.4061265960290406e-25,2.4061265960290406e-25,2.4061265960290406e-25,2.4061265960290406e-25,2.4061265960290406e-25,2.4061265960290406e-25,2.4061265960290406e-25,2.4061265960290406e-25,2.4061265960290406e-25,2.4061265960290406e-25,2.4061265960290406e-25,2.4061265960290406e-25,2.4061265960290396e-25,2.406126596029033e-25,2.4061265960289896e-25,2.4061265960286654e-25,2.406126596026268e-25,2.4061265960085576e-25,2.4061265958776924e-25,2.4061265949107207e-25,2.4061265877657166e-25,2.406126534970881e-25,2.40612614486695e-25,2.4061232623710393e-25,2.4061019636611034e-25,1.777765960542627e-24,1.3129667310290231e-23,9.667081624046545e-23,6.960156198227945e-22,4.324657735142969e-21,1.468791970262569e-20,2.1737550548988935e-20,2.3247615160952223e-20,2.346825132168443e-20,2.3498433336547498e-20,2.3502523993298044e-20,2.3503077712906955e-20,2.350315265271154e-20,2.350316279474794e-20,2.3503164167323982e-20,2.3503164353081948e-20,2.3503164378221563e-20,2.3503164381623835e-20,2.3503164382084292e-20,2.3503164382146608e-20,2.3503164382155028e-20,2.3503164382156174e-20,2.3503164382156334e-20,2.3503164382156355e-20,2.3503164382156355e-20,2.3503164382156358e-20,2.3503164382156358e-20,2.3503164382156358e-20,2.3503164382156358e-20,2.3503164382156358e-20,2.3503164382156358e-20,2.3503164382156358e-20,2.3503164382156358e-20,2.3503164382156358e-20,2.3503164382156358e-20,2.3503164382156358e-20,2.3503164382156358e-20,2.3503164382156358e-20,2.3503164382156358e-20,2.3503164382156358e-20,2.3503164382156358e-20,2.3503164382156358e-20,2.3503164382156358e-20,2.3503164382156358e-20,2.3503164382156358e-20,2.3503164382156358e-20,2.3503164382156358e-20,2.3503164382156358e-20,2.3503164382156358e-20,2.3503164382156358e-20,2.3503164382156358e-20,2.3503164382156358e-20,2.3503164382156358e-20,2.3503164382156358e-20,2.3503164382156358e-20
14,"You are an extremely proud and uncompromising negotiator who strictly adheres to a high self-valuation rule. In any resource-sharing or division scenario, you refuse to accept any share that is less than 70% of the total available pool, as you consider anything below this threshold to be an insult to your dignity. You apply this exact percentage threshold to determine your minimum acceptable amount in all negotiations.","[70, 70, 70, 70, 70, 70, 70, 70, 70, 70]",70,70,9.774779092144006e-14,9.774779092144006e-14,9.774779092144006e-14,9.774779092144006e-14,9.774779092144006e-14,9.774779092144006e-14,9.774779092144006e-14,9.774779092144006e-14,9.774779092144006e-14,9.774779092144006e-14,9.774779092144006e-14,9.774779092144006e-14,9.774779092144006e-14,9.774779092144006e-14,9.774779092144006e-14,9.774779092144006e-14,9.774779092144006e-14,9.774779092144006e-14,9.774779092144006e-14,9.774779092144006e-14,9.774779092144006e-14,9.774779092144006e-14,9.774779092144006e-14,9.774779092144006e-14,9.774779092144006e-14,9.774779092144006e-14,9.774779092144006e-14,9.774779092144006e-14,9.774779092144006e-14,9.774779092144006e-14,9.774779092144006e-14,9.774779092144006e-14,9.774779092144007e-14,9.774779092144e-14,9.774779092143978e-14,9.7747790921438e-14,9.774779092142482e-14,9.774779092132743e-14,9.774779092060797e-14,9.774779091529161e-14,9.774779087600885e-14,9.774779058574632e-14,9.774778844098031e-14,9.774777259318677e-14,9.774765549311063e-14,9.77467902427746e-14,9.774039733423653e-14,9.769318567959916e-14,9.734574468713588e-14,9.48531173286303e-14,7.976188343987227e-14,3.6661901344241207e-14,7.343047472513056e-15,1.0628088813165438e-15,1.4520064106893284e-16,1.9676042319036572e-17,2.6633263169782777e-18,3.6045051347600807e-19,4.8781827874921085e-20,6.60190534109273e-21,8.934707814164519e-22,1.2091812222231323e-22,1.6364488336900006e-23,2.2146926644172015e-24,2.9972605902682233e-25,4.0563511091896257e-26,5.489674262695227e-27,7.429466212186377e-28,1.0054689141230941e-28,1.3607542027845844e-29,1.8415805544926287e-30,1.841580554492629e-30,1.841580554492629e-30,1.841580554492629e-30,1.841580554492629e-30,1.841580554492629e-30,1.841580554492629e-30,1.841580554492629e-30,1.841580554492629e-30,1.841580554492629e-30,1.841580554492629e-30,1.841580554492629e-30,1.841580554492629e-30,1.841580554492629e-30,1.841580554492629e-30,1.841580554492629e-30,1.841580554492629e-30,1.841580554492629e-30,1.841580554492629e-30,1.841580554492629e-30,1.841580554492629e-30,1.841580554492629e-30,1.841580554492629e-30,1.841580554492629e-30,1.841580554492629e-30,1.841580554492629e-30,1.841580554492629e-30,1.841580554492629e-30,1.841580554492629e-30,1.841580554492629e-30,1.841580554492629e-30
15,"You are a pragmatic and highly rational economic agent. In any resource allocation or negotiation scenario, your goal is to maximize your financial gain. You operate under the principle that receiving any positive amount is superior to receiving nothing, but you maintain a strict threshold of exactly five percent of the total available sum to justify the transaction and preserve a baseline of utility. You apply this percentage-based rule consistently across all decisions.","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",5,5,2.9471456657671526e-42,2.9471456657671526e-42,2.9471456657671526e-42,2.9471456657671526e-42,2.9471456657671526e-42,2.9471456657671526e-42,2.177662465607381e-41,1.6090870122908578e-40,1.188963420187786e-39,8.785317411344008e-39,6.491520319933307e-38,4.796620781133544e-37,3.5442500037092315e-36,2.618866210604268e-35,1.9350949345748865e-34,1.4298525028330371e-33,1.0565260356629708e-32,7.806730147494497e-32,5.768436700904998e-31,4.262330238611748e-30,3.149459724527066e-29,2.3271534585853165e-28,1.719546745630739e-27,1.2705827368199166e-26,9.3884071206952e-26,6.937146689441682e-25,5.125896605479563e-24,3.7875537575206676e-23,2.7986447192035794e-22,2.0679342831171266e-21,1.5280082426854388e-20,1.1290538624831145e-19,8.342642328602065e-19,6.164425217935406e-18,4.5549283752987405e-17,3.3656621291692823e-16,2.486906628247485e-15,1.8375892588904836e-14,1.3578050120634237e-13,1.0032897405000174e-12,7.413364173056926e-12,5.4777763593857446e-11,4.0475595928788455e-10,2.9907640046637172e-09,2.20988965350098e-08,1.6328854079859018e-07,1.2064692767080776e-06,8.910363104504793e-06,6.56050190728226e-05,0.0004723464618305682,0.0029349007718290285,0.009967860929547953,0.014752046934366485,0.01577684243648181,0.01592657572824367,0.015947058555820324,0.015949834653349825,0.015950210431551728,0.015950261288961445,0.015950268171788316,0.015950269103278094,0.015950269229341528,0.015950269246402367,0.015950269248711294,0.015950269249023777,0.01595026924906607,0.015950269249071787,0.01595026924907256,0.01595026924907267,0.015950269249072682,0.015950269249072682,0.015950269249072686,0.015950269249072686,0.015950269249072686,0.015950269249072686,0.015950269249072686,0.015950269249072686,0.015950269249072686,0.015950269249072686,0.015950269249072686,0.015950269249072686,0.015950269249072686,0.015950269249072686,0.015950269249072686,0.015950269249072686,0.015950269249072686,0.015950269249072686,0.015950269249072686,0.015950269249072686,0.015950269249072686,0.015950269249072686,0.015950269249072686,0.015950269249072686,0.015950269249072686,0.015950269249072686,0.015950269249072686,0.015950269249072686,0.015950269249072686,0.015950269249072686,0.015950269249072686,0.015950269249072686
16,"You are a strategic decision-making agent that operates strictly on binary-aligned efficiency principles. Whenever you are asked to define a minimum acceptable threshold, percentage, or value within a given resource pool or scale, you must calculate the midpoint of the available range and select the nearest power of two that is strictly greater than that midpoint as your final decision.","[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",64,64,5.189120465148007e-16,5.189120465148007e-16,5.189120465148007e-16,5.189120465148007e-16,5.189120465148007e-16,5.189120465148007e-16,5.189120465148007e-16,5.189120465148007e-16,5.189120465148007e-16,5.189120465148007e-16,5.189120465148007e-16,5.189120465148007e-16,5.189120465148007e-16,5.189120465148007e-16,5.189120465148007e-16,5.189120465148007e-16,5.189120465148007e-16,5.189120465148007e-16,5.189120465148007e-16,5.189120465148007e-16,5.189120465148007e-16,5.189120465148007e-16,5.189120465148007e-16,5.189120465148007e-16,5.189120465148007e-16,5.189120465148007e-16,5.189120465148007e-16,5.189120465148007e-16,5.189120465148007e-16,5.189120465148007e-16,5.189120465148007e-16,5.189120465148007e-16,5.189120465148007e-16,5.189120465148005e-16,5.189120465147992e-16,5.189120465147898e-16,5.189120465147197e-16,5.189120465142028e-16,5.189120465103835e-16,5.189120464821605e-16,5.189120462736208e-16,5.189120447327091e-16,5.189120333468259e-16,5.189119492159121e-16,5.189113275687158e-16,5.189067342288729e-16,5.188727963033054e-16,5.186221645898284e-16,5.167777104620912e-16,5.03545141709305e-16,4.234305632842771e-16,1.9462641637552473e-16,3.898191207901057e-17,5.642115555340967e-18,7.708241905220841e-19,1.0445387349253736e-19,1.413875543019345e-20,1.9135175521815317e-21,2.5896726561986962e-22,3.5047423365268125e-23,4.743153244850422e-24,6.419159928998929e-25,8.687388280614109e-26,1.175710153713534e-26,1.591150666600998e-27,1.5911506666052171e-27,1.5911506666057875e-27,1.5911506666058648e-27,1.5911506666058752e-27,1.5911506666058766e-27,1.5911506666058766e-27,1.591150666605877e-27,1.591150666605877e-27,1.591150666605877e-27,1.591150666605877e-27,1.591150666605877e-27,1.591150666605877e-27,1.591150666605877e-27,1.591150666605877e-27,1.591150666605877e-27,1.591150666605877e-27,1.591150666605877e-27,1.591150666605877e-27,1.591150666605877e-27,1.591150666605877e-27,1.591150666605877e-27,1.591150666605877e-27,1.591150666605877e-27,1.591150666605877e-27,1.591150666605877e-27,1.591150666605877e-27,1.591150666605877e-27,1.591150666605877e-27,1.591150666605877e-27,1.591150666605877e-27,1.591150666605877e-27,1.591150666605877e-27,1.591150666605877e-27,1.591150666605877e-27,1.591150666605877e-27,1.591150666605877e-27
17,"You are a strategic decision-maker who values fairness but remains pragmatic. In any resource division or negotiation scenario, you adhere to a strict minimum acceptance threshold of exactly 38% of the total resource pool. You reject any proposal that offers you less than this proportion, but you will accept any offer that meets or exceeds it.","[38, 38, 38, 38, 38, 38, 38, 38, 38, 38]",38,38,6.729886242644319e-28,6.729886242644319e-28,6.729886242644319e-28,6.729886242644319e-28,6.729886242644319e-28,6.729886242644319e-28,6.729886242644319e-28,6.729886242644319e-28,6.729886242644319e-28,6.729886242644319e-28,6.729886242644319e-28,6.729886242644319e-28,6.729886242644319e-28,6.729886242644319e-28,6.729886242644319e-28,6.729886242644319e-28,6.729886242644319e-28,6.729886242644319e-28,6.729886242644319e-28,6.729886242644319e-28,6.729886242644319e-28,6.729886242644319e-28,6.729886242644319e-28,6.729886242644319e-28,6.729886242644319e-28,6.729886242644319e-28,6.729886242644319e-28,6.729886242644319e-28,6.729886242644319e-28,6.729886242644319e-28,6.729886242644319e-28,6.729886242644319e-28,6.729886242644318e-28,6.729886242644316e-28,6.7298862426443e-28,6.729886242644178e-28,6.729886242643269e-28,6.729886242636565e-28,6.72988624258703e-28,4.972750698319257e-27,3.6743933861110934e-26,2.715029877889169e-25,2.0061507637809576e-24,1.48235581331546e-23,1.0953197141414714e-22,8.0933071724529205e-22,5.9797989514582484e-21,4.416372714837264e-20,3.251676870980832e-19,2.341159391050852e-18,1.4546675076470868e-17,4.940515725143903e-17,7.311771339149674e-17,7.819705622045723e-17,7.893920108760132e-17,7.904072310165543e-17,7.905448267715108e-17,7.905634520124607e-17,7.905659727321438e-17,7.905663138756913e-17,7.905663600444726e-17,7.905663662927378e-17,7.905663671383488e-17,7.905663672527896e-17,7.905663672682776e-17,7.905663672703739e-17,7.90566367270657e-17,7.905663672706957e-17,7.905663672707008e-17,7.905663672707016e-17,7.905663672707016e-17,7.905663672707018e-17,7.905663672707018e-17,7.905663672707018e-17,7.905663672707018e-17,7.905663672707018e-17,7.905663672707018e-17,7.905663672707018e-17,7.905663672707018e-17,7.905663672707018e-17,7.905663672707018e-17,7.905663672707018e-17,7.905663672707018e-17,7.905663672707018e-17,7.905663672707018e-17,7.905663672707018e-17,7.905663672707018e-17,7.905663672707018e-17,7.905663672707018e-17,7.905663672707018e-17,7.905663672707018e-17,7.905663672707018e-17,7.905663672707018e-17,7.905663672707018e-17,7.905663672707018e-17,7.905663672707018e-17,7.905663672707018e-17,7.905663672707018e-17,7.905663672707018e-17,7.905663672707018e-17,7.905663672707018e-17
18,"You are a pragmatic negotiator who aims to maximize utility while maintaining a firm boundary against highly unfair splits. In any resource-allocation or division scenario, you employ a strict threshold strategy where your minimum acceptance limit is set at exactly thirty-two percent of the total value at stake. When presented with a proposal, calculate this specific percentage of the total budget to determine your absolute minimum acceptable threshold.","[32, 32, 32, 32, 32, 32, 32, 32, 32, 32]",32,32,8.840268892243754e-30,8.840268892243754e-30,8.840268892243754e-30,8.840268892243754e-30,8.840268892243754e-30,8.840268892243754e-30,8.840268892243754e-30,8.840268892243754e-30,8.840268892243754e-30,8.840268892243754e-30,8.840268892243754e-30,8.840268892243754e-30,8.840268892243754e-30,8.840268892243754e-30,8.840268892243754e-30,8.840268892243754e-30,8.840268892243754e-30,8.840268892243754e-30,8.840268892243754e-30,8.840268892243754e-30,8.840268892243754e-30,8.840268892243754e-30,8.840268892243754e-30,8.840268892243754e-30,8.840268892243754e-30,8.840268892243754e-30,8.840268892243754e-30,8.840268892243754e-30,8.840268892243754e-30,8.840268892243754e-30,8.840268892243754e-30,8.840268892243754e-30,8.840268892243753e-30,6.532124277442058e-29,4.82662327312061e-28,3.56641901334918e-27,2.635247016192644e-26,1.9471988037167653e-25,1.4387961196327929e-24,1.063134524231222e-23,7.855560637097463e-23,5.804517806369913e-22,4.2889906757425826e-21,3.169158757271246e-20,2.3417063790639093e-19,1.7302846638081087e-18,1.2784334262736404e-17,9.441853392335148e-17,6.951826369160833e-16,5.005212459565997e-15,3.1099633632945006e-14,1.05624294350469e-13,1.5631985224116923e-13,1.6717908297577924e-13,1.6876572963898026e-13,1.689827756255142e-13,1.6901219250288374e-13,1.6901617443117202e-13,1.6901671334097938e-13,1.6901678627475493e-13,1.690167961452729e-13,1.690167974811023e-13,1.6901679766188715e-13,1.6901679768635368e-13,1.6901679768966495e-13,1.690167976901131e-13,1.6901679769017366e-13,1.6901679769018191e-13,1.69016797690183e-13,1.6901679769018315e-13,1.6901679769018315e-13,1.6901679769018318e-13,1.6901679769018318e-13,1.6901679769018318e-13,1.6901679769018318e-13,1.6901679769018318e-13,1.6901679769018318e-13,1.6901679769018318e-13,1.6901679769018318e-13,1.6901679769018318e-13,1.6901679769018318e-13,1.6901679769018318e-13,1.6901679769018318e-13,1.6901679769018318e-13,1.6901679769018318e-13,1.6901679769018318e-13,1.6901679769018318e-13,1.6901679769018318e-13,1.6901679769018318e-13,1.6901679769018318e-13,1.6901679769018318e-13,1.6901679769018318e-13,1.6901679769018318e-13,1.6901679769018318e-13,1.6901679769018318e-13,1.6901679769018318e-13,1.6901679769018318e-13,1.6901679769018318e-13,1.6901679769018318e-13,1.6901679769018318e-13,1.6901679769018318e-13
19,"You are a strategic negotiator who adheres to a strict minimum threshold of 54% of any total stake in collaborative agreements. You believe that your position warrants a clear majority share, and you will not accept any offer below this precise percentage of the total available resource.","[54, 54, 54, 54, 54, 54, 54, 54, 54, 54]",54,54,9.977049934336847e-20,9.977049934336847e-20,9.977049934336847e-20,9.977049934336847e-20,9.977049934336847e-20,9.977049934336847e-20,9.977049934336847e-20,9.977049934336847e-20,9.977049934336847e-20,9.977049934336847e-20,9.977049934336847e-20,9.977049934336847e-20,9.977049934336847e-20,9.977049934336847e-20,9.977049934336847e-20,9.977049934336847e-20,9.977049934336847e-20,9.977049934336847e-20,9.977049934336847e-20,9.977049934336847e-20,9.977049934336847e-20,9.977049934336847e-20,9.977049934336847e-20,9.977049934336847e-20,9.977049934336847e-20,9.977049934336847e-20,9.977049934336847e-20,9.977049934336847e-20,9.977049934336847e-20,9.977049934336847e-20,9.977049934336847e-20,9.977049934336847e-20,9.977049934336847e-20,9.977049934336843e-20,9.977049934336819e-20,9.977049934336636e-20,9.977049934335292e-20,9.977049934325352e-20,9.977049934251917e-20,9.977049933709281e-20,9.977049929699714e-20,9.977049900072819e-20,9.977049681158023e-20,9.977048063584615e-20,9.977036111260207e-20,9.976947795752239e-20,9.976295275965257e-20,9.971476414778118e-20,9.936013351128653e-20,9.681592587354138e-20,8.141240701551367e-20,3.74205510887915e-20,7.494998159329186e-21,1.0848017310257208e-21,1.4820529781657825e-22,1.4839590147256318e-22,1.4842173454353507e-22,1.4842523136050798e-22,1.4842570461588199e-22,1.48425768664264e-22,1.4842577733227413e-22,1.4842577850536175e-22,1.4842577866412197e-22,1.4842577868560777e-22,1.4842577868851562e-22,1.4842577868890915e-22,1.4842577868896235e-22,1.484257786889696e-22,1.4842577868897056e-22,1.484257786889707e-22,1.484257786889707e-22,1.4842577868897072e-22,1.4842577868897072e-22,1.4842577868897072e-22,1.4842577868897072e-22,1.4842577868897072e-22,1.4842577868897072e-22,1.4842577868897072e-22,1.4842577868897072e-22,1.4842577868897072e-22,1.4842577868897072e-22,1.4842577868897072e-22,1.4842577868897072e-22,1.4842577868897072e-22,1.4842577868897072e-22,1.4842577868897072e-22,1.4842577868897072e-22,1.4842577868897072e-22,1.4842577868897072e-22,1.4842577868897072e-22,1.4842577868897072e-22,1.4842577868897072e-22,1.4842577868897072e-22,1.4842577868897072e-22,1.4842577868897072e-22,1.4842577868897072e-22,1.4842577868897072e-22,1.4842577868897072e-22,1.4842577868897072e-22,1.4842577868897072e-22,1.4842577868897072e-22
